date,BTC,ETH,BNB,SOL,XRP,DOGE,ADA,TRX,HYPE,LINK
2025-08-02,112559.9,3394.3,736.5,158.48,2.7695,0.191,0.6975,0.32204,,15.642
2025-08-03,114202.0,3496.98,751.2,161.95,2.9481,0.19873,0.7274,0.3276,,16.293
2025-08-04,115053.6,3721.2,768.6,169.56,3.0715,0.21039,0.7549,0.33276,,17.108
2025-08-05,114126.8,3612.16,755.4,164.07,2.9622,0.19984,0.7258,0.33387,,16.385
2025-08-06,114999.8,3683.11,769.5,168.11,2.991,0.20527,0.7413,0.33735,,16.676
2025-08-07,117478.0,3910.1,789.0,175.38,3.3196,0.2223,0.7873,0.33846,,18.472
2025-08-08,116665.9,4009.95,793.5,176.79,3.286,0.2304,0.7912,0.3378,,19.894
2025-08-09,116470.0,4260.97,798.6,179.93,3.2252,0.23991,0.8028,0.33501,,21.944
2025-08-10,119287.8,4251.13,807.0,182.67,3.1869,0.23389,0.8015,0.33825,,22.071
2025-08-11,118686.1,4223.69,805.2,174.83,3.1297,0.22207,0.7729,0.34507,,21.067
2025-08-12,120132.0,4590.2,832.9,191.77,3.2676,0.23577,0.8411,0.35244,,23.604
2025-08-13,123308.0,4749.94,848.0,201.52,3.275,0.24486,0.9043,0.36201,,23.971
2025-08-14,118298.5,4546.7,840.5,192.46,3.0793,0.22382,0.9256,0.35763,,22.453
2025-08-15,117338.1,4439.4,828.0,185.74,3.0779,0.22888,0.9453,0.35265,,21.758
2025-08-16,117386.1,4422.4,838.6,189.61,3.1055,0.23117,0.9208,0.34791,,22.636
2025-08-17,117409.6,4472.9,855.4,191.03,3.0877,0.23457,0.9605,0.35338,,25.642
2025-08-18,116234.4,4313.9,847.2,182.93,3.0615,0.22264,0.9234,0.35037,,25.787
2025-08-19,112865.6,4075.71,824.0,176.21,2.8609,0.20945,0.8464,0.34746,,23.561
2025-08-20,114279.6,4336.25,869.5,187.95,2.9513,0.22165,0.8809,0.3545,,26.46
2025-08-21,112511.4,4225.93,839.3,180.32,2.852,0.21475,0.8517,0.35369,,24.822
2025-08-22,116943.7,4831.6,900.3,200.65,3.0741,0.24054,0.9315,0.36671,,26.797
2025-08-23,115424.1,4778.76,880.2,204.17,3.0484,0.23632,0.9143,0.36241,,26.279
2025-08-24,113490.0,4780.31,876.4,205.98,3.0261,0.23181,0.909,0.36139,,25.824
2025-08-25,110119.0,4376.72,839.5,187.2,2.8582,0.20968,0.837,0.34157,,23.389
2025-08-26,111771.8,4600.41,863.6,195.86,3.012,0.2184,0.8665,0.35183,,24.383
2025-08-27,111254.1,4507.13,855.2,202.97,2.9688,0.21892,0.8509,0.34509,,23.778
2025-08-28,112564.0,4511.68,873.5,214.44,2.9661,0.2244,0.8578,0.34514,,25.18
2025-08-29,108385.7,4360.71,862.4,205.11,2.8194,0.21394,0.8266,0.33859,,23.412
2025-08-30,108815.0,4374.56,862.2,202.72,2.8181,0.21597,0.8221,0.33909,,23.504
2025-08-31,108248.3,4391.91,857.4,200.67,2.776,0.21373,0.8114,0.34098,,23.205
2025-09-01,109235.9,4314.59,845.8,197.31,2.759,0.21076,0.8013,0.33727,,22.518
2025-09-02,111233.7,4326.7,852.0,209.64,2.8616,0.21485,0.8348,0.3381,,23.495
2025-09-03,111700.0,4450.28,854.6,210.72,2.8442,0.22029,0.8366,0.34057,,23.697
2025-09-04,110721.1,4297.61,843.5,202.34,2.7948,0.21242,0.8093,0.33448,,22.316
2025-09-05,110673.3,4307.36,850.1,203.4,2.8146,0.21784,0.8303,0.33129,,22.293
2025-09-06,110192.1,4273.68,861.0,200.18,2.8097,0.21591,0.8184,0.31416,,22.199
2025-09-07,111137.6,4306.14,880.0,206.32,2.8773,0.22877,0.8351,0.33128,,22.461
2025-09-08,112063.4,4305.99,878.0,214.13,2.9697,0.24169,0.8651,0.33126,,23.046
2025-09-09,111541.9,4310.31,879.8,217.23,2.9471,0.24062,0.8652,0.335,,23.055
2025-09-10,113957.7,4349.98,893.8,224.05,2.9831,0.24532,0.8854,0.3383,,23.572
2025-09-11,115477.9,4458.66,902.8,228.73,3.0397,0.25607,0.894,0.34624,,24.463
2025-09-12,116030.1,4712.51,925.0,242.19,3.1056,0.27553,0.9172,0.35269,,25.121
2025-09-13,115924.4,4667.2,933.9,242.38,3.1192,0.28936,0.9295,0.34978,,24.89
2025-09-14,115268.3,4604.52,926.2,239.76,3.0282,0.27794,0.8877,0.34848,,24.096
2025-09-15,115350.6,4523.2,919.8,234.35,2.9971,0.26832,0.8633,0.34482,,23.567
2025-09-16,116797.7,4501.28,956.1,236.98,3.0374,0.26999,0.8802,0.34241,,23.49
2025-09-17,116451.3,4589.95,990.5,244.83,3.084,0.28256,0.9137,0.34318,,23.985
2025-09-18,117081.1,4587.6,981.5,247.51,3.0731,0.2786,0.9245,0.35055,,24.63
2025-09-19,115630.1,4469.09,984.4,238.56,2.9904,0.26528,0.8905,0.34374,,23.477
2025-09-20,115685.9,4480.6,1044.5,239.5,2.9755,0.2676,0.8934,0.34671,,23.332
2025-09-21,115236.0,4445.4,1048.2,236.2,2.9706,0.26076,0.8842,0.34242,,22.954
2025-09-22,112656.0,4198.87,993.0,220.38,2.8525,0.24124,0.8255,0.33999,,21.654
2025-09-23,112004.6,4164.28,1016.4,213.3,2.8246,0.23708,0.8058,0.33585,,21.514
2025-09-24,113303.1,4152.25,1018.4,211.61,2.9256,0.24108,0.8127,0.33821,,21.608
2025-09-25,108990.8,3874.19,946.3,192.75,2.7436,0.22295,0.7638,0.33195,,20.147
2025-09-26,109639.9,4032.28,960.9,205.14,2.7832,0.23244,0.7918,0.33841,,21.078
2025-09-27,109630.7,4019.0,968.6,203.46,2.8045,0.2308,0.7809,0.33656,,20.903
2025-09-28,112172.1,4141.48,992.8,210.82,2.8675,0.23738,0.8087,0.33572,,21.678
2025-09-29,114313.0,4214.75,1030.1,212.73,2.8794,0.23477,0.8061,0.33682,,21.73
2025-09-30,114047.2,4145.3,1008.7,208.7,2.8467,0.23292,0.8072,0.33356,,21.309
2025-10-01,118607.7,4348.31,1026.4,222.05,2.9483,0.24906,0.8508,0.34155,,22.577
2025-10-02,120540.8,4484.64,1090.3,234.74,3.0385,0.26202,0.8708,0.3426,,22.777
2025-10-03,122239.4,4512.79,1190.1,232.86,3.04,0.25819,0.8654,0.34193,,22.503
2025-10-04,122396.9,4487.62,1151.3,227.85,2.9688,0.25084,0.8396,0.34044,,22.021
2025-10-05,123480.1,4514.63,1167.7,228.58,2.9696,0.25286,0.8372,0.34146,,22.0
2025-10-06,124673.0,4684.25,1224.0,232.37,2.9881,0.26597,0.8713,0.3462,,23.374
2025-10-07,121344.9,4447.3,1305.4,219.93,2.8522,0.24681,0.8199,0.33776,,21.809
2025-10-08,123304.1,4525.98,1307.2,229.05,2.8795,0.25568,0.8389,0.3421,,22.628
2025-10-09,121656.4,4368.2,1255.8,220.94,2.8024,0.24849,0.8152,0.33699,,21.993
2025-10-10,112769.0,3822.49,1102.5,187.79,2.3629,0.19303,0.6338,0.32049,,17.229
2025-10-11,110654.0,3747.38,1135.7,177.62,2.382,0.18525,0.6315,0.31441,,17.194
2025-10-12,114972.6,4152.11,1303.6,197.02,2.5282,0.20715,0.7,0.32285,,18.992
2025-10-13,115174.9,4241.8,1295.5,208.7,2.6052,0.21383,0.7286,0.32264,,19.841
2025-10-14,113036.0,4124.95,1208.5,202.47,2.5035,0.2044,0.6991,0.31678,,19.11
2025-10-15,110763.2,3986.15,1163.2,193.85,2.4113,0.19624,0.6686,0.31931,,18.061
2025-10-16,108195.1,3894.62,1145.0,184.85,2.3282,0.18852,0.6455,0.31609,,17.429
2025-10-17,106430.8,3831.88,1070.8,181.97,2.2935,0.18473,0.6247,0.30895,,16.605
2025-10-18,107175.6,3888.96,1093.0,187.57,2.3596,0.1896,0.6343,0.31297,,16.815
2025-10-19,108649.8,3982.74,1109.8,187.86,2.3908,0.19537,0.6529,0.32059,,17.283
2025-10-20,110544.4,3979.43,1100.6,189.72,2.495,0.19999,0.6626,0.32241,,18.654
2025-10-21,108310.0,3873.09,1057.3,185.66,2.4222,0.19428,0.6426,0.32169,,17.607
2025-10-22,107584.0,3805.43,1071.7,180.1,2.3647,0.18992,0.6238,0.32264,,17.204
2025-10-23,110073.8,3857.38,1126.7,191.34,2.3946,0.19494,0.643,0.3139,,17.431
2025-10-24,111010.0,3935.2,1109.0,193.58,2.5104,0.19776,0.6561,0.30373,,17.902
2025-10-25,111650.0,3953.94,1116.9,193.83,2.5959,0.19653,0.6542,0.29715,,18.015
2025-10-26,114554.6,4159.27,1138.6,200.07,2.646,0.2058,0.6813,0.30028,,18.542
2025-10-27,114111.7,4120.39,1138.7,198.69,2.6343,0.20037,0.667,0.29823,,18.214
2025-10-28,112892.9,3979.72,1103.3,194.15,2.6037,0.19365,0.6458,0.29551,,17.831
2025-10-29,110024.2,3903.27,1107.7,193.89,2.5501,0.19234,0.6401,0.29598,,18.135
2025-10-30,108311.6,3804.63,1078.9,184.66,2.4393,0.18267,0.6015,0.2926,,16.8
2025-10-31,109604.1,3847.89,1088.8,187.2,2.5096,0.18644,0.6091,0.29625,,17.245
2025-11-01,110096.0,3873.9,1094.9,186.38,2.5056,0.18737,0.6129,0.29737,,17.151
2025-11-02,110550.0,3906.52,1083.3,187.75,2.5267,0.18638,0.6106,0.2981,,17.586
2025-11-03,106584.3,3603.75,994.0,166.07,2.3094,0.16739,0.5527,0.2813,,15.244
2025-11-04,101490.4,3286.91,936.7,155.03,2.2053,0.16227,0.5207,0.28551,,14.688
2025-11-05,103883.0,3424.34,959.5,162.37,2.3426,0.16724,0.5453,0.2889,,15.086
2025-11-06,101349.9,3315.43,950.4,155.28,2.2133,0.16165,0.532,0.28388,,14.746
2025-11-07,103335.4,3435.66,991.4,161.81,2.3156,0.17877,0.5763,0.29229,,15.795
2025-11-08,102320.1,3401.79,990.9,158.0,2.2863,0.17607,0.5687,0.29168,,15.525
2025-11-09,104722.4,3583.51,996.0,164.56,2.366,0.17931,0.5791,0.29064,,15.928
2025-11-10,106012.0,3567.91,991.9,167.32,2.526,0.18176,0.5929,0.29651,,16.371
2025-11-11,103061.7,3418.25,958.1,154.6,2.3919,0.17208,0.5564,0.29682,,15.287
2025-11-12,101658.0,3414.91,953.0,153.42,2.388,0.17019,0.5458,0.29454,,15.15
2025-11-13,99688.7,3231.66,927.1,144.73,2.3223,0.16384,0.5298,0.29315,,14.55
2025-11-14,94581.9,3112.4,915.5,138.92,2.2442,0.15767,0.4984,0.29258,,13.811
2025-11-15,95603.0,3167.99,932.3,139.6,2.2371,0.16316,0.5034,0.29489,,14.139
2025-11-16,94269.5,3095.44,926.7,137.19,2.2151,0.1586,0.4848,0.29235,,13.737
2025-11-17,92226.8,3031.53,907.3,131.0,2.1639,0.15215,0.4663,0.29179,,13.33
2025-11-18,92967.1,3123.67,932.9,140.7,2.2172,0.1617,0.4754,0.2903,,13.803
2025-11-19,91561.1,3025.71,898.1,137.08,2.1101,0.1546,0.4639,0.28696,,13.525
2025-11-20,86636.1,2834.15,866.9,133.65,1.9999,0.14892,0.4322,0.28054,,12.93
2025-11-21,85135.0,2765.94,830.6,128.68,1.9506,0.14029,0.4095,0.27668,,12.114
2025-11-22,84741.1,2770.18,834.2,127.59,1.9509,0.14027,0.4046,0.27425,,12.178
2025-11-23,86846.6,2802.19,843.9,130.58,2.0492,0.14503,0.4085,0.27508,,12.522
2025-11-24,88281.8,2953.32,864.6,138.42,2.2278,0.1518,0.4277,0.27479,,12.97
2025-11-25,87359.1,2959.38,862.6,138.96,2.2027,0.15299,0.4217,0.2746,,13.083
2025-11-26,90482.1,3026.5,891.8,143.03,2.2232,0.15475,0.4358,0.27654,,13.454
2025-11-27,91330.3,3015.39,895.8,140.85,2.2001,0.15266,0.433,0.28029,,13.34
2025-11-28,90890.5,3031.18,887.3,137.34,2.1795,0.15019,0.4199,0.28105,,13.124
2025-11-29,90801.9,2989.26,872.9,135.93,2.2006,0.14837,0.4146,0.28097,,12.983
2025-11-30,90367.3,2991.59,875.1,133.46,2.1551,0.14603,0.4145,0.28139,,12.956
2025-12-01,86283.3,2798.75,826.4,126.63,2.0299,0.13546,0.3856,0.27687,,12.074
2025-12-02,91284.0,2996.12,876.7,138.69,2.1533,0.14578,0.4335,0.28094,,13.467
2025-12-03,93423.0,3188.22,920.9,144.66,2.1972,0.15167,0.4499,0.28043,,14.636
2025-12-04,92062.7,3133.2,900.1,139.01,2.0959,0.14741,0.4394,0.28624,,14.252
2025-12-05,89330.8,3021.67,883.8,133.3,2.0344,0.13957,0.4157,0.28558,,13.595
2025-12-06,89233.9,3038.09,890.5,132.21,2.0307,0.13977,0.4137,0.28707,,13.92
2025-12-07,90394.1,3060.01,894.4,132.27,2.0441,0.13872,0.4174,0.28686,,13.65
2025-12-08,90639.9,3124.4,897.3,133.26,2.072,0.14259,0.4327,0.28118,,13.763
2025-12-09,92682.5,3318.3,897.5,137.89,2.1062,0.14794,0.4698,0.28218,,14.411
2025-12-10,92013.7,3323.97,893.3,136.25,2.042,0.14336,0.4535,0.28008,,14.097
2025-12-11,92522.3,3237.44,885.9,136.44,2.034,0.14032,0.4255,0.28046,,14.062
2025-12-12,90268.1,3084.59,881.6,132.26,2.0074,0.1369,0.4092,0.27373,,13.637
2025-12-13,90241.1,3114.27,897.1,133.14,2.0229,0.13905,0.4106,0.27108,,13.734
2025-12-14,88162.9,3063.26,877.5,129.4,1.9784,0.13409,0.3961,0.2773,,13.282
2025-12-15,86432.9,2965.15,858.7,127.84,1.8984,0.12976,0.3883,0.2783,,12.858
2025-12-16,87863.0,2962.5,875.5,129.17,1.9297,0.13178,0.386,0.28021,,12.929
2025-12-17,86248.1,2834.19,843.1,123.26,1.8626,0.12637,0.3673,0.27963,,12.269
2025-12-18,85506.1,2828.45,829.9,119.6,1.8076,0.12208,0.3516,0.2793,,11.934
2025-12-19,88143.1,2979.85,856.3,126.27,1.9091,0.13223,0.3768,0.28008,,12.538
2025-12-20,88366.1,2978.1,854.2,125.82,1.9334,0.13193,0.3731,0.28195,,12.552
2025-12-21,88656.1,3002.07,858.6,126.03,1.922,0.13112,0.3661,0.28825,,12.436
2025-12-22,88621.2,3009.98,858.3,125.92,1.9046,0.13259,0.371,0.28446,,12.585
2025-12-23,87487.4,2964.57,844.2,124.01,1.8735,0.1293,0.363,0.28351,,12.398
2025-12-24,87669.9,2947.48,846.7,122.53,1.8626,0.12855,0.3566,0.28029,,12.272
2025-12-25,87232.0,2904.01,829.3,120.07,1.8327,0.12365,0.3436,0.27872,,12.066
2025-12-26,87362.0,2928.09,834.8,122.27,1.8439,0.12213,0.3497,0.27953,,12.186
2025-12-27,87872.1,2948.65,845.3,124.72,1.8736,0.12436,0.37,0.2849,,12.512
2025-12-28,87951.0,2950.95,859.7,125.27,1.8656,0.12394,0.3686,0.28503,,12.494
2025-12-29,87232.1,2938.31,852.4,123.27,1.8508,0.12289,0.3531,0.28508,,12.305
2025-12-30,88496.6,2973.74,861.7,125.01,1.8775,0.1234,0.3514,0.28636,,12.422
2025-12-31,87638.9,2971.6,864.2,124.66,1.8421,0.11747,0.3336,0.28457,,12.204
2026-01-01,88847.1,3004.21,863.9,126.87,1.8798,0.12682,0.3565,0.28707,,12.609
2026-01-02,89986.9,3125.44,881.3,132.29,2.0066,0.14185,0.3948,0.28895,,13.277
2026-01-03,90633.0,3126.89,878.8,133.35,2.0182,0.14312,0.3894,0.29573,,13.234
2026-01-04,91537.1,3144.78,895.8,134.1,2.0907,0.1495,0.4011,0.29398,,13.428
2026-01-05,93870.9,3225.0,910.3,137.9,2.3475,0.1517,0.4211,0.29209,,13.91
2026-01-06,93750.0,3296.81,918.1,141.08,2.3043,0.15059,0.4194,0.29422,,14.033
2026-01-07,91370.9,3168.97,900.2,136.39,2.1654,0.1464,0.4022,0.29815,,13.447
2026-01-08,91097.2,3106.6,892.1,138.37,2.1227,0.14196,0.3957,0.2949,,13.215
2026-01-09,90636.0,3088.49,896.7,135.98,2.0958,0.14074,0.3914,0.29842,,13.143
2026-01-10,90504.9,3086.84,908.0,135.86,2.091,0.13964,0.3886,0.30242,,13.138
2026-01-11,91012.0,3123.62,904.1,139.69,2.0746,0.13803,0.391,0.29953,,13.21
2026-01-12,91304.0,3095.65,905.5,139.23,2.0541,0.13662,0.3863,0.29984,,13.081
2026-01-13,95411.8,3325.3,943.7,145.53,2.1656,0.14829,0.4218,0.30715,,14.056
2026-01-14,96945.9,3354.75,948.4,146.7,2.1392,0.14717,0.4142,0.30461,,14.108
2026-01-15,95607.0,3318.75,931.5,142.42,2.079,0.14005,0.3936,0.31269,,13.794
2026-01-16,95560.0,3296.27,938.2,144.92,2.068,0.13815,0.3956,0.30957,,13.732
2026-01-17,95153.9,3310.59,947.4,143.7,2.0632,0.13791,0.3973,0.31874,,13.745
2026-01-18,93674.1,3284.35,932.2,137.88,1.9917,0.13166,0.3759,0.3177,,13.307
2026-01-19,92628.0,3189.23,923.6,133.46,1.9862,0.12916,0.3703,0.31193,,12.877
2026-01-20,88418.6,2939.91,884.3,125.8,1.8897,0.12336,0.3507,0.29679,,12.128
2026-01-21,89456.1,2982.18,883.1,129.53,1.9475,0.12652,0.366,0.29929,,12.399
2026-01-22,89560.2,2952.89,888.0,128.48,1.9238,0.12439,0.3594,0.30528,,12.263
2026-01-23,89608.0,2956.25,891.7,127.44,1.9195,0.12477,0.3604,0.29792,,12.221
2026-01-24,89227.6,2953.5,887.1,127.2,1.9147,0.12422,0.3584,0.29541,,12.205
2026-01-25,86666.8,2817.36,866.0,118.86,1.8356,0.11945,0.3392,0.29573,,11.523
2026-01-26,88347.9,2930.0,879.4,124.24,1.904,0.12238,0.3522,0.29662,,11.948
2026-01-27,89250.0,3025.84,898.4,127.18,1.9158,0.1262,0.3607,0.29463,,12.047
2026-01-28,89299.9,3010.79,902.9,125.36,1.9114,0.125,0.3583,0.2954,,11.843
2026-01-29,84654.7,2822.58,868.6,117.81,1.808,0.11729,0.3345,0.29508,,11.123
2026-01-30,84253.2,2707.22,858.8,117.6,1.7354,0.11583,0.3208,0.29435,,10.792
2026-01-31,78738.9,2452.2,781.2,105.55,1.647,0.10424,0.2937,0.2867,,9.991
2026-02-01,76978.0,2270.47,758.5,100.78,1.5909,0.10426,0.2858,0.28478,,9.407
2026-02-02,78737.9,2347.0,773.9,104.54,1.6199,0.10792,0.2992,0.28346,,9.808
2026-02-03,75778.0,2233.81,755.0,97.87,1.5791,0.10602,0.2918,0.28618,,9.49
2026-02-04,73168.1,2148.11,697.2,92.13,1.512,0.10384,0.2864,0.28341,,9.257
2026-02-05,62913.2,1826.71,608.2,78.36,1.2146,0.08849,0.2454,0.26943,,7.916
2026-02-06,70571.8,2063.3,657.1,87.46,1.4696,0.09847,0.2761,0.27414,,8.884
2026-02-07,69296.3,2087.31,647.0,87.57,1.4231,0.09823,0.2721,0.27827,,8.91
2026-02-08,70334.0,2090.01,639.9,86.98,1.4308,0.09664,0.2701,0.27777,,8.824
2026-02-09,70136.4,2104.79,636.3,86.76,1.437,0.09613,0.27,0.27921,,8.837
2026-02-10,68841.3,2022.84,619.7,82.99,1.3997,0.09277,0.2618,0.27815,,8.574
2026-02-11,67081.7,1941.03,608.1,79.29,1.3695,0.09111,0.2558,0.27846,,8.322
2026-02-12,66281.4,1947.94,614.1,78.41,1.3635,0.09299,0.2643,0.28012,,8.413
2026-02-13,68850.0,2048.91,619.0,84.33,1.4071,0.09667,0.2729,0.28237,,8.767
2026-02-14,69821.7,2086.69,632.9,88.05,1.5088,0.11103,0.295,0.28265,,9.091
2026-02-15,68837.9,1966.59,615.1,86.15,1.4749,0.10268,0.2818,0.28055,,8.783
2026-02-16,68895.1,1998.32,627.2,86.44,1.4876,0.10106,0.2859,0.28461,,8.935
2026-02-17,67509.0,1991.69,617.8,85.08,1.4741,0.10065,0.281,0.28231,,8.828
2026-02-18,66466.6,1956.02,604.8,81.62,1.4219,0.09857,0.2737,0.27879,,8.604
2026-02-19,67003.2,1948.75,607.8,82.5,1.4067,0.09835,0.2729,0.28498,,8.579
2026-02-20,68014.0,1968.84,626.2,84.67,1.4292,0.10013,0.2849,0.28544,,8.942
2026-02-21,67977.1,1973.6,625.9,85.17,1.4305,0.09844,0.28,0.2892,,8.873
2026-02-22,67637.0,1957.97,614.8,82.79,1.3928,0.09558,0.2718,0.29065,,8.682
2026-02-23,64658.1,1856.51,596.3,77.91,1.3521,0.09267,0.2623,0.28185,,8.269
2026-02-24,64057.6,1851.8,583.5,78.98,1.3484,0.09139,0.2586,0.28394,,8.197
2026-02-25,67989.9,2057.5,629.6,88.04,1.434,0.10093,0.297,0.28537,,9.267
2026-02-26,67482.3,2027.62,625.8,85.89,1.4024,0.09698,0.287,0.28585,,9.097
2026-02-27,65873.2,1929.81,614.1,81.85,1.3561,0.09339,0.2776,0.2829,,8.713
2026-02-28,66969.0,1964.3,617.1,84.37,1.3762,0.09404,0.281,0.28188,,8.848
2026-03-01,65770.6,1939.68,617.9,83.61,1.3525,0.0919,0.2735,0.28073,,8.675
2026-03-02,68832.3,2027.5,637.8,86.64,1.3902,0.09357,0.277,0.28333,,8.952
2026-03-03,68332.0,1982.82,633.9,86.97,1.3605,0.08998,0.2626,0.28056,,8.808
2026-03-04,72678.3,2127.41,658.1,90.86,1.4307,0.09891,0.2763,0.28702,,9.35
2026-03-05,70884.4,2072.66,647.8,88.77,1.4037,0.09358,0.2691,0.28522,,9.205
2026-03-06,68117.1,1978.89,627.2,84.69,1.3634,0.09129,0.2591,0.28454,,8.797
2026-03-07,67263.0,1969.75,620.2,83.2,1.3568,0.08994,0.2544,0.2867,,8.697
2026-03-08,65973.2,1936.87,611.9,81.59,1.34,0.08914,0.2493,0.2892,,8.513
2026-03-09,68423.3,1993.32,634.6,84.95,1.3632,0.09051,0.2552,0.28561,,8.866
2026-03-10,69950.0,2036.71,642.0,85.87,1.3865,0.09453,0.262,0.28585,,8.982
2026-03-11,70194.8,2052.09,651.5,86.57,1.3847,0.09288,0.2626,0.29134,,8.999
2026-03-12,70525.0,2073.62,651.6,86.84,1.3848,0.09475,0.2635,0.28913,,9.056
2026-03-13,70931.1,2092.28,655.8,88.18,1.3989,0.09598,0.2657,0.29349,,9.089
2026-03-14,71213.5,2096.29,657.9,88.04,1.4063,0.09604,0.2636,0.2979,,9.17
2026-03-15,72806.8,2178.17,673.9,92.3,1.449,0.0974,0.2701,0.29871,,9.494
2026-03-16,74883.5,2352.68,679.6,96.21,1.543,0.10303,0.2904,0.29559,,9.923
2026-03-17,73904.2,2317.54,668.5,94.61,1.5183,0.10014,0.289,0.30675,,9.793
2026-03-18,71253.1,2203.42,652.2,90.09,1.4645,0.09526,0.2743,0.30451,,9.23
2026-03-19,69923.7,2137.87,639.1,88.89,1.4475,0.09355,0.2675,0.30365,,9.043
2026-03-20,70515.7,2146.28,642.3,89.86,1.4452,0.09418,0.2661,0.30963,,9.114
2026-03-21,68921.1,2084.7,630.3,87.56,1.4087,0.09135,0.2574,0.31207,,8.824
2026-03-22,67860.1,2053.9,626.5,86.21,1.385,0.09017,0.2507,0.31038,,8.687
2026-03-23,70900.0,2152.04,639.3,91.44,1.4322,0.09416,0.2617,0.30814,,9.109
2026-03-24,70557.5,2156.33,638.4,90.79,1.4159,0.09509,0.2663,0.30603,,9.247
2026-03-25,71334.9,2169.26,648.1,91.71,1.4147,0.09619,0.2704,0.31451,,9.377
2026-03-26,68827.2,2060.16,629.0,86.53,1.3609,0.09204,0.2548,0.31151,,8.913
2026-03-27,66403.9,1992.95,614.0,83.1,1.3255,0.09011,0.2459,0.31135,,8.57
2026-03-28,66780.1,2018.81,615.4,83.35,1.3484,0.09384,0.2504,0.31645,,8.614
